LOC_X,LOC_Y,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_MADE_FLAG,GAME_DATE,SEASON,PERIOD,ACTION_TYPE,SHOT_RESULT
-8,19,Restricted Area,Center(C),Less Than 8 ft.,0,20090329,2008-09,2,Layup Shot,Missed
-4,-2,Restricted Area,Center(C),Less Than 8 ft.,1,20090329,2008-09,2,Driving Dunk Shot,Made
45,47,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20090329,2008-09,2,Jump Shot,Missed
95,44,Mid-Range,Right Side(R),8-16 ft.,0,20090329,2008-09,2,Fadeaway Jump Shot,Missed
17,3,Restricted Area,Center(C),Less Than 8 ft.,0,20090329,2008-09,2,Layup Shot,Missed
-23,157,Mid-Range,Center(C),8-16 ft.,1,20090329,2008-09,2,Jump Shot,Made
-103,69,Mid-Range,Left Side(L),8-16 ft.,0,20090329,2008-09,2,Jump Shot,Missed
-37,201,Mid-Range,Center(C),16-24 ft.,1,20090329,2008-09,2,Jump Shot,Made
58,224,Mid-Range,Center(C),16-24 ft.,0,20090329,2008-09,3,Jump Shot,Missed
-188,91,Mid-Range,Left Side(L),16-24 ft.,0,20090329,2008-09,3,Jump Shot,Missed
-7,-11,Restricted Area,Center(C),Less Than 8 ft.,1,20090329,2008-09,3,Layup Shot,Made
179,97,Mid-Range,Right Side(R),16-24 ft.,1,20090329,2008-09,3,Jump Shot,Made
162,157,Mid-Range,Right Side Center(RC),16-24 ft.,1,20090329,2008-09,3,Jump Shot,Made
138,239,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090329,2008-09,3,Jump Shot,Made
-183,119,Mid-Range,Left Side(L),16-24 ft.,0,20090329,2008-09,3,Jump Shot,Missed
1,-2,Restricted Area,Center(C),Less Than 8 ft.,1,20090329,2008-09,3,Layup Shot,Made
-164,192,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090329,2008-09,3,Jump Shot,Made
-155,201,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090329,2008-09,3,Jump Shot,Missed
-98,231,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090329,2008-09,3,Jump Shot,Missed
-89,45,Mid-Range,Left Side(L),8-16 ft.,0,20090331,2008-09,1,Jump Bank Shot,Missed
-122,71,Mid-Range,Left Side(L),8-16 ft.,0,20090331,2008-09,1,Jump Bank Shot,Missed
-7,1,Restricted Area,Center(C),Less Than 8 ft.,1,20090331,2008-09,1,Layup Shot,Made
40,63,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20090331,2008-09,1,Running Jump Shot,Missed
166,217,Above the Break 3,Right Side Center(RC),24+ ft.,0,20090331,2008-09,1,Jump Shot,Missed
13,219,Mid-Range,Center(C),16-24 ft.,0,20090331,2008-09,2,Jump Shot,Missed
-133,67,Mid-Range,Left Side(L),8-16 ft.,1,20090331,2008-09,2,Jump Shot,Made
-142,28,Mid-Range,Left Side(L),8-16 ft.,0,20090331,2008-09,2,Jump Shot,Missed
-4,-2,Restricted Area,Center(C),Less Than 8 ft.,1,20090331,2008-09,2,Layup Shot,Made
-64,28,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20090331,2008-09,3,Running Bank shot,Made
-67,183,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090331,2008-09,3,Step Back Jump shot,Missed
-175,135,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090331,2008-09,3,Jump Shot,Missed
-89,56,Mid-Range,Left Side(L),8-16 ft.,0,20090331,2008-09,3,Running Bank shot,Missed
-141,160,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090331,2008-09,3,Jump Shot,Missed
94,178,Mid-Range,Right Side Center(RC),16-24 ft.,1,20090331,2008-09,3,Jump Shot,Made
0,6,Restricted Area,Center(C),Less Than 8 ft.,1,20090331,2008-09,4,Driving Slam Dunk Shot,Made
181,26,Mid-Range,Right Side(R),16-24 ft.,0,20090331,2008-09,4,Jump Shot,Missed
-23,159,Mid-Range,Center(C),16-24 ft.,0,20090331,2008-09,4,Jump Shot,Missed
-185,31,Mid-Range,Left Side(L),16-24 ft.,0,20090331,2008-09,4,Jump Shot,Missed
140,233,Above the Break 3,Right Side Center(RC),24+ ft.,0,20090331,2008-09,4,Jump Shot,Missed
-7,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090331,2008-09,4,Layup Shot,Made
2,-3,Restricted Area,Center(C),Less Than 8 ft.,1,20090331,2008-09,4,Driving Layup Shot,Made
0,-8,Restricted Area,Center(C),Less Than 8 ft.,1,20090331,2008-09,4,Layup Shot,Made
113,173,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090331,2008-09,4,Jump Shot,Missed
6,1,Restricted Area,Center(C),Less Than 8 ft.,1,20090402,2008-09,1,Layup Shot,Made
-34,255,Above the Break 3,Center(C),24+ ft.,0,20090402,2008-09,1,Jump Shot,Missed
10,195,Mid-Range,Center(C),16-24 ft.,0,20090402,2008-09,1,Jump Shot,Missed
-21,3,Restricted Area,Center(C),Less Than 8 ft.,1,20090402,2008-09,2,Driving Layup Shot,Made
-161,-25,Mid-Range,Left Side(L),16-24 ft.,1,20090402,2008-09,2,Fadeaway Jump Shot,Made
-160,15,Mid-Range,Left Side(L),16-24 ft.,1,20090402,2008-09,2,Jump Shot,Made
-160,-22,Mid-Range,Left Side(L),16-24 ft.,0,20090402,2008-09,2,Jump Shot,Missed
-48,41,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20090402,2008-09,3,Jump Shot,Missed
26,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090402,2008-09,3,Reverse Dunk Shot,Made
218,116,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090402,2008-09,3,Jump Shot,Made
-134,213,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090402,2008-09,3,Jump Shot,Missed
-8,1,Restricted Area,Center(C),Less Than 8 ft.,1,20090402,2008-09,3,Running Slam Dunk Shot,Made
-10,26,Restricted Area,Center(C),Less Than 8 ft.,1,20090402,2008-09,4,Layup Shot,Made
157,198,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090402,2008-09,4,Jump Shot,Made
146,214,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090402,2008-09,4,Jump Shot,Made
-246,94,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090402,2008-09,4,Jump Shot,Missed
124,272,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090402,2008-09,4,Jump Shot,Made
-201,249,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090402,2008-09,4,Jump Shot,Missed
-27,209,Mid-Range,Center(C),16-24 ft.,1,20090403,2008-09,1,Jump Shot,Made
-15,164,Mid-Range,Center(C),16-24 ft.,0,20090403,2008-09,1,Jump Shot,Missed
-71,121,In The Paint (Non-RA),Left Side(L),8-16 ft.,0,20090403,2008-09,1,Jump Shot,Missed
34,192,Mid-Range,Center(C),16-24 ft.,0,20090403,2008-09,1,Jump Shot,Missed
50,85,In The Paint (Non-RA),Right Side(R),8-16 ft.,0,20090403,2008-09,1,Running Hook Shot,Missed
-187,309,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090403,2008-09,1,Jump Shot,Missed
-57,89,In The Paint (Non-RA),Left Side(L),8-16 ft.,0,20090403,2008-09,2,Jump Shot,Missed
-2,77,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20090403,2008-09,2,Jump Shot,Missed
1,80,In The Paint (Non-RA),Center(C),8-16 ft.,1,20090403,2008-09,2,Running Jump Shot,Made
-144,66,Mid-Range,Left Side(L),8-16 ft.,0,20090403,2008-09,2,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090403,2008-09,2,Layup Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090403,2008-09,2,Reverse Layup Shot,Made
-81,69,Mid-Range,Left Side(L),8-16 ft.,0,20090403,2008-09,3,Jump Shot,Missed
80,250,Above the Break 3,Center(C),24+ ft.,0,20090403,2008-09,3,Jump Shot,Missed
64,34,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20090403,2008-09,3,Jump Shot,Missed
-54,189,Mid-Range,Center(C),16-24 ft.,0,20090403,2008-09,3,Jump Shot,Missed
226,64,Right Corner 3,Right Side(R),24+ ft.,1,20090403,2008-09,3,Jump Shot,Made
-23,173,Mid-Range,Center(C),16-24 ft.,1,20090403,2008-09,3,Jump Shot,Made
212,142,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090403,2008-09,3,Jump Shot,Made
143,239,Above the Break 3,Right Side Center(RC),24+ ft.,0,20090403,2008-09,3,Jump Shot,Missed
-155,134,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090405,2008-09,1,Jump Shot,Missed
-161,91,Mid-Range,Left Side(L),16-24 ft.,1,20090405,2008-09,1,Jump Shot,Made
-10,75,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20090405,2008-09,1,Jump Hook Shot,Made
-8,7,Restricted Area,Center(C),Less Than 8 ft.,1,20090405,2008-09,1,Layup Shot,Made
-160,99,Mid-Range,Left Side(L),16-24 ft.,1,20090405,2008-09,1,Jump Shot,Made
-161,89,Mid-Range,Left Side(L),16-24 ft.,1,20090405,2008-09,1,Jump Bank Shot,Made
106,96,Mid-Range,Right Side(R),8-16 ft.,1,20090405,2008-09,1,Turnaround Fadeaway shot,Made
201,89,Mid-Range,Right Side(R),16-24 ft.,0,20090405,2008-09,1,Jump Shot,Missed
-226,102,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090405,2008-09,1,Jump Shot,Missed
26,28,Restricted Area,Center(C),Less Than 8 ft.,1,20090405,2008-09,2,Running Bank shot,Made
-127,176,Mid-Range,Left Side Center(LC),16-24 ft.,1,20090405,2008-09,2,Jump Shot,Made
-2,1,Restricted Area,Center(C),Less Than 8 ft.,1,20090405,2008-09,2,Alley Oop Dunk Shot,Made
1,1,Restricted Area,Center(C),Less Than 8 ft.,1,20090405,2008-09,3,Running Reverse Layup Shot,Made
200,69,Mid-Range,Right Side(R),16-24 ft.,0,20090405,2008-09,3,Jump Shot,Missed
-93,225,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090405,2008-09,3,Jump Shot,Missed
9,-3,Restricted Area,Center(C),Less Than 8 ft.,1,20090405,2008-09,3,Slam Dunk Shot,Made
170,242,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090405,2008-09,3,Jump Shot,Made
-105,206,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090405,2008-09,4,Jump Shot,Missed
166,143,Mid-Range,Right Side Center(RC),16-24 ft.,1,20090405,2008-09,4,Jump Shot,Made
157,236,Above the Break 3,Right Side Center(RC),24+ ft.,0,20090405,2008-09,4,Jump Shot,Missed
-235,4,Left Corner 3,Left Side(L),24+ ft.,1,20090405,2008-09,4,Step Back Jump shot,Made
-2,3,Restricted Area,Center(C),Less Than 8 ft.,0,20090408,2008-09,1,Layup Shot,Missed
-92,28,Mid-Range,Left Side(L),8-16 ft.,1,20090408,2008-09,1,Turnaround Bank shot,Made
2,0,Restricted Area,Center(C),Less Than 8 ft.,0,20090408,2008-09,1,Driving Layup Shot,Missed
203,67,Mid-Range,Right Side(R),16-24 ft.,1,20090408,2008-09,2,Jump Shot,Made
-155,195,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090408,2008-09,2,Jump Shot,Missed
125,138,Mid-Range,Right Side Center(RC),16-24 ft.,1,20090408,2008-09,2,Jump Shot,Made
129,157,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090408,2008-09,2,Jump Shot,Missed
-105,140,Mid-Range,Left Side Center(LC),16-24 ft.,0,20090408,2008-09,2,Fadeaway Jump Shot,Missed
-89,23,Mid-Range,Left Side(L),8-16 ft.,1,20090408,2008-09,3,Turnaround Jump Shot,Made
-5,151,Mid-Range,Center(C),8-16 ft.,0,20090408,2008-09,3,Jump Shot,Missed
-2,-2,Restricted Area,Center(C),Less Than 8 ft.,1,20090408,2008-09,3,Layup Shot,Made
56,195,Mid-Range,Center(C),16-24 ft.,1,20090408,2008-09,3,Jump Shot,Made
-43,176,Mid-Range,Center(C),16-24 ft.,0,20090408,2008-09,3,Fadeaway Jump Shot,Missed
0,3,Restricted Area,Center(C),Less Than 8 ft.,1,20090408,2008-09,3,Layup Shot,Made
-144,217,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090408,2008-09,3,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20090410,2008-09,1,Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090410,2008-09,1,Slam Dunk Shot,Made
-76,67,In The Paint (Non-RA),Left Side(L),8-16 ft.,0,20090410,2008-09,1,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090410,2008-09,1,Driving Layup Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20090410,2008-09,2,Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20090410,2008-09,2,Driving Layup Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20090410,2008-09,2,Layup Shot,Missed
-100,242,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090410,2008-09,3,Jump Shot,Missed
89,113,Mid-Range,Right Side(R),8-16 ft.,1,20090410,2008-09,3,Turnaround Jump Shot,Made
143,219,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090410,2008-09,3,Jump Shot,Made
103,33,Mid-Range,Right Side(R),8-16 ft.,1,20090410,2008-09,3,Pullup Bank shot,Made
124,176,Mid-Range,Right Side Center(RC),16-24 ft.,0,20090410,2008-09,3,Jump Shot,Missed
-213,155,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090410,2008-09,3,Jump Shot,Missed
21,283,Above the Break 3,Center(C),24+ ft.,0,20090410,2008-09,4,Jump Shot,Missed
-43,172,Mid-Range,Center(C),16-24 ft.,1,20090410,2008-09,4,Fadeaway Jump Shot,Made
116,172,Mid-Range,Right Side Center(RC),16-24 ft.,1,20090410,2008-09,4,Jump Shot,Made
-68,213,Mid-Range,Center(C),16-24 ft.,0,20090410,2008-09,4,Jump Shot,Missed
-175,186,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090412,2008-09,1,Jump Shot,Made
89,238,Above the Break 3,Right Side Center(RC),24+ ft.,1,20090412,2008-09,1,Jump Shot,Made
-174,205,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090412,2008-09,1,Jump Shot,Missed
-13,36,Restricted Area,Center(C),Less Than 8 ft.,1,20090412,2008-09,1,Finger Roll Layup Shot,Made
26,48,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20090412,2008-09,1,Jump Shot,Missed
31,72,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20090412,2008-09,2,Running Jump Shot,Missed
-7,11,Restricted Area,Center(C),Less Than 8 ft.,1,20090412,2008-09,2,Driving Layup Shot,Made
-106,219,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090412,2008-09,3,Jump Shot,Missed
9,-8,Restricted Area,Center(C),Less Than 8 ft.,1,20090412,2008-09,3,Layup Shot,Made
-10,6,Restricted Area,Center(C),Less Than 8 ft.,1,20090412,2008-09,3,Driving Slam Dunk Shot,Made
-226,7,Left Corner 3,Left Side(L),24+ ft.,1,20090412,2008-09,3,Jump Shot,Made
-228,118,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090412,2008-09,3,Jump Shot,Made
-171,201,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090412,2008-09,3,Jump Shot,Made
193,208,Above the Break 3,Right Side Center(RC),24+ ft.,0,20090412,2008-09,3,Jump Shot,Missed
121,190,Mid-Range,Right Side Center(RC),16-24 ft.,1,20090413,2008-09,1,Pullup Jump shot,Made
-190,190,Above the Break 3,Left Side Center(LC),24+ ft.,0,20090413,2008-09,1,Jump Shot,Missed
6,53,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20090413,2008-09,1,Jump Shot,Made
4,-3,Restricted Area,Center(C),Less Than 8 ft.,1,20090413,2008-09,1,Driving Finger Roll Layup Shot,Made
4,201,Mid-Range,Center(C),16-24 ft.,0,20090413,2008-09,1,Jump Shot,Missed
-40,66,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20090413,2008-09,1,Jump Shot,Missed
-56,58,In The Paint (Non-RA),Left Side(L),8-16 ft.,1,20090413,2008-09,2,Jump Shot,Made
-8,242,Above the Break 3,Center(C),24+ ft.,0,20090413,2008-09,2,Jump Shot,Missed
-2,6,Restricted Area,Center(C),Less Than 8 ft.,1,20090413,2008-09,2,Driving Layup Shot,Made
-147,209,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090413,2008-09,2,Jump Shot,Made
-10,272,Above the Break 3,Center(C),24+ ft.,0,20090413,2008-09,2,Jump Shot,Missed
36,82,In The Paint (Non-RA),Center(C),8-16 ft.,0,20090413,2008-09,2,Jump Shot,Missed
12,-3,Restricted Area,Center(C),Less Than 8 ft.,1,20090413,2008-09,3,Slam Dunk Shot,Made
-226,138,Above the Break 3,Left Side Center(LC),24+ ft.,1,20090413,2008-09,3,Jump Shot,Made
-10,225,Mid-Range,Center(C),16-24 ft.,0,20090413,2008-09,3,Jump Shot,Missed
-97,186,Mid-Range,Left Side Center(LC),16-24 ft.,1,20090413,2008-09,3,Pullup Jump shot,Made
1,206,Mid-Range,Center(C),16-24 ft.,0,20090413,2008-09,3,Jump Shot,Missed
-173,507,Backcourt,Back Court(BC),Back Court Shot,0,20090413,2008-09,3,Jump Shot,Missed
42,83,In The Paint (Non-RA),Center(C),8-16 ft.,1,20090413,2008-09,4,Floating Jump shot,Made
-242,55,Left Corner 3,Left Side(L),24+ ft.,0,20090413,2008-09,4,Jump Shot,Missed
77,86,In The Paint (Non-RA),Right Side(R),8-16 ft.,0,20090413,2008-09,4,Jump Shot,Missed
18,6,Restricted Area,Center(C),Less Than 8 ft.,1,20090413,2008-09,4,Slam Dunk Shot,Made
-13,1,Restricted Area,Center(C),Less Than 8 ft.,1,20090413,2008-09,4,Driving Finger Roll Layup Shot,Made
